"","gutenberg_id","oraciones"
"3320",1661,"""unless this is a clever forgery to put us on the wrong scent."
"3321",1661,"the ring, after all, proves nothing."
"3322",1661,"it may have been taken from him."""
"3323",1661,"""no, no; it is, it is his very own writing!"""
"3324",1661,"""very well."
"3325",1661,"it may, however, have been written on monday and only posted to-day."""
"3326",1661,"""that is possible."""
"3327",1661,"""if so, much may have happened between."""
"3328",1661,"""oh, you must not discourage me, mr."
"3329",1661,"holmes."
"3330",1661,"i know that all is well with him."
"3331",1661,"there is so keen a sympathy between us that i should know if evil came upon him."
"3332",1661,"on the very day that i saw him last he cut himself in the bedroom, and yet i in the dining-room rushed upstairs instantly with the utmost certainty that something had happened."
"3333",1661,"do you think that i would respond to such a trifle and yet be ignorant of his death?"""
"3334",1661,"""i have seen too much not to know that the impression of a woman may be more valuable than the conclusion of an analytical reasoner."
"3335",1661,"and in this letter you certainly have a very strong piece of evidence to corroborate your view."
"3336",1661,"but if your husband is alive and able to write letters, why should he remain away from you?"""
"3337",1661,"""i cannot imagine."
"3338",1661,"it is unthinkable."""
"3339",1661,"""and on monday he made no remarks before leaving you?"""
"3340",1661,"""no."""
"3341",1661,"""and you were surprised to see him in swandam lane?"""
"3342",1661,"""very much so."""
"3343",1661,"""was the window open?"""
"3344",1661,"""yes."""
"3345",1661,"""then he might have called to you?"""
"3346",1661,"""he might."""
"3347",1661,"""he only, as i understand, gave an inarticulate cry?"""
"3348",1661,"""yes."""
"3349",1661,"""a call for help, you thought?"""
"3350",1661,"""yes."
"3351",1661,"he waved his hands."""
"3352",1661,"""but it might have been a cry of surprise."
"3353",1661,"astonishment at the unexpected sight of you might cause him to throw up his hands?"""
"3354",1661,"""it is possible."""
"3355",1661,"""and you thought he was pulled back?"""
"3356",1661,"""he disappeared so suddenly."""
"3357",1661,"""he might have leaped back."
"3358",1661,"you did not see anyone else in the room?"""
"3359",1661,"""no, but this horrible man confessed to having been there, and the lascar was at the foot of the stairs."""
"3360",1661,"""quite so."
"3361",1661,"your husband, as far as you could see, had his ordinary clothes on?"""
"3362",1661,"""but without his collar or tie."
"3363",1661,"i distinctly saw his bare throat."""
"3364",1661,"""had he ever spoken of swandam lane?"""
"3365",1661,"""never."""
"3366",1661,"""had he ever showed any signs of having taken opium?"""
"3367",1661,"""never."""
"3368",1661,"""thank you, mrs."
"3369",1661,"st."
"3370",1661,"clair."
"3371",1661,"those are the principal points about which i wished to be absolutely clear."
"3372",1661,"we shall now have a little supper and then retire, for we may have a very busy day to-morrow."""
"3373",1661,"a large and comfortable double-bedded room had been placed at our disposal, and i was quickly between the sheets, for i was weary after my night of adventure."
"3374",1661,"sherlock holmes was a man, however, who, when he had an unsolved problem upon his mind, would go for days, and even for a week, without rest, turning it over, rearranging his facts, looking at it from every point of view until he had either fathomed it or convinced himself that his data were insufficient."
"3375",1661,"it was soon evident to me that he was now preparing for an all-night sitting."
"3376",1661,"he took off his coat and waistcoat, put on a large blue dressing-gown, and then wandered about the room collecting pillows from his bed and cushions from the sofa and armchairs."
"3377",1661,"with these he constructed a sort of eastern divan, upon which he perched himself cross-legged, with an ounce of shag tobacco and a box of matches laid out in front of him."
"3378",1661,"in the dim light of the lamp i saw him sitting there, an old briar pipe between his lips, his eyes fixed vacantly upon the corner of the ceiling, the blue smoke curling up from him, silent, motionless, with the light shining upon his strong-set aquiline features."
"3379",1661,"so he sat as i dropped off to sleep, and so he sat when a sudden ejaculation caused me to wake up, and i found the summer sun shining into the apartment."
"3380",1661,"the pipe was still between his lips, the smoke still curled upward, and the room was full of a dense tobacco haze, but nothing remained of the heap of shag which i had seen upon the previous night."
"3381",1661,"""awake, watson?"""
"3382",1661,"he asked."
"3383",1661,"""yes."""
"3384",1661,"""game for a morning drive?"""
"3385",1661,"""certainly."""
"3386",1661,"""then dress."
"3387",1661,"no one is stirring yet, but i know where the stable-boy sleeps, and we shall soon have the trap out."""
"3388",1661,"he chuckled to himself as he spoke, his eyes twinkled, and he seemed a different man to the sombre thinker of the previous night."
"3389",1661,"as i dressed i glanced at my watch."
"3390",1661,"it was no wonder that no one was stirring."
"3391",1661,"it was twenty-five minutes past four."
"3392",1661,"i had hardly finished when holmes returned with the news that the boy was putting in the horse."
"3393",1661,"""i want to test a little theory of mine,"" said he, pulling on his boots."
"3394",1661,"""i think, watson, that you are now standing in the presence of one of the most absolute fools in europe."
"3395",1661,"i deserve to be kicked from here to charing cross."
"3396",1661,"but i think i have the key of the affair now."""
"3397",1661,"""and where is it?"""
"3398",1661,"i asked, smiling."
"3399",1661,"""in the bathroom,"" he answered."
"3400",1661,"""oh, yes, i am not joking,"" he continued, seeing my look of incredulity."
"3401",1661,"""i have just been there, and i have taken it out, and i have got it in this gladstone bag."
"3402",1661,"come on, my boy, and we shall see whether it will not fit the lock."""
"3403",1661,"we made our way downstairs as quietly as possible, and out into the bright morning sunshine."
"3404",1661,"in the road stood our horse and trap, with the half-clad stable-boy waiting at the head."
"3405",1661,"we both sprang in, and away we dashed down the london road."
"3406",1661,"a few country carts were stirring, bearing in vegetables to the metropolis, but the lines of villas on either side were as silent and lifeless as some city in a dream."
"3407",1661,"""it has been in some points a singular case,"" said holmes, flicking the horse on into a gallop."
"3408",1661,"""i confess that i have been as blind as a mole, but it is better to learn wisdom late than never to learn it at all."""
"3409",1661,"in town the earliest risers were just beginning to look sleepily from their windows as we drove through the streets of the surrey side."
